"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1263707237312167937","x1276885611362660354",2020-06-27 14:30:27,"naejib__id","PRELOVED INDONESIA. harga beli 115 500 di shopee. NEGO TIPIS untuk LUAR jabodetabek. jabodetabek free ongkir. baru pake 3x, ini masih banyak, exp masih 02.2022. di shopee pada abis loh, yang trf pertama langsung dikirim. <U+0001F618> #PRELOVED #jualskincaremurah #jualan #jualsecond https://t.co/tDUuJQX394","Twitter for Android",271,,,,FALSE,FALSE,0,0,,,"PRELOVED jualskincaremurah jualan jualsecond",,,,,"http://pbs.twimg.com/media/EbhopSnUMAIQzUB.jpg","https://t.co/tDUuJQX394","https://twitter.com/naejib__id/status/1276885611362660354/photo/1","photo","http://pbs.twimg.com/media/EbhopSnUMAIQzUB.jpg http://pbs.twimg.com/media/Ebhop9WVAAAWWX5.jpg http://pbs.twimg.com/media/EbhorkoUEAAydKw.jpg http://pbs.twimg.com/media/EbhosQ1VcAAo6RL.jpg","https://t.co/tDUuJQX394 https://t.co/tDUuJQX394 https://t.co/tDUuJQX394 https://t.co/tDUuJQX394","https://twitter.com/naejib__id/status/1276885611362660354/photo/1 https://twitter.com/naejib__id/status/1276885611362660354/photo/1 https://twitter.com/naejib__id/status/1276885611362660354/photo/1 https://twitter.com/naejib__id/status/1276885611362660354/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/naejib__id/status/1276885611362660354","JUAL MAKANAN KOREA","","jual jajngmyeon homemade 35k only<U+0001F970>
dom: kalideres, jakarta",,FALSE,2,5,0,29,8,2020-05-22 05:44:40,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1263707420229951489/jPGk7fpJ_normal.jpg"
"x1025242138861137920","x1276885608103686146",2020-06-27 14:30:27,"fariz_zhafari","@IndonesiaJitu @IndonesiaJitu 
Jawabannya :
A. Damara Village
#GiveawayJITU
#SahabatJITU
@Daniel_J96 @MamatOfficialID @enni_fa 

Jalan - jalan ke kota Batu
Tak lupa bawa uang saku
Indonesia JITU memang nomor satu
Selalu jadi pilihanku https://t.co/EQYvSdOvUd","Twitter for Android",219,"x1276712091236347905","x1164037672945369088","IndonesiaJitu",FALSE,FALSE,0,0,,,"GiveawayJITU SahabatJITU",,,,,"http://pbs.twimg.com/media/Ebhor0iU8AAbeCP.jpg","https://t.co/EQYvSdOvUd","https://twitter.com/fariz_zhafari/status/1276885608103686146/photo/1","photo","http://pbs.twimg.com/media/Ebhor0iU8AAbeCP.jpg","https://t.co/EQYvSdOvUd","https://twitter.com/fariz_zhafari/status/1276885608103686146/photo/1",,"x1164037672945369088 x1164037672945369088 x1221720499916423168 x979416608681615360 x2331813000","IndonesiaJitu IndonesiaJitu Daniel_J96 MamatOfficialID enni_fa","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fariz_zhafari/status/1276885608103686146","Zhafari Fariz khanafi","Tulungagung, Indonesia","Zhafari Fariz",,FALSE,90,1011,0,3368,2077,2018-08-03 04:49:08,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1230815714400800769/q_Hb14rG_normal.jpg"
"x1263242991113695232","x1276885601699028992",2020-06-27 14:30:25,"DediPutramalik","@Dh4nieLee Jadi ingat acara sosialisasi Energy solar cell 

Akhirnya dapat bocoran indonesia ini negeri terkaya yang pernah ada digalaksi bumi <U+0001F601>

#RahasiaKita <U+0001F92D>","Twitter Web App",149,"x1276884967826444289","x1065548079644925953","Dh4nieLee",FALSE,FALSE,1,0,,,"RahasiaKita",,,,,,,,,,,,,"x1065548079644925953","Dh4nieLee","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DediPutramalik/status/1276885601699028992","Dedi Putra","","Be freedom",,FALSE,384,803,0,2067,2794,2020-05-20 22:59:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/1263242991113695232/1590017238",,"http://pbs.twimg.com/profile_images/1263249635419684864/uFRzuWZI_normal.jpg"
"x1253915516743217152","x1276885570522734593",2020-06-27 14:30:18,"JeonWinterBear1","Please semoga para fanbase army baik itu base yang ada indonesia, maupun fanbase yang di negara lain semangat ya agar Bangtan bisa diposisi nomor 1 <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F64F> 
Amiiinnn <U+0001F64F>","Twitter for Android",164,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JeonWinterBear1/status/1276885570522734593","<U+0001F433>Santi7<U+27ED><U+27EC>","","shine dream smile 
Oh let us light up the night (lirik untuk sing in bio)
Fan Account @BTS_twt and @TXT_members",,FALSE,171,303,3,3183,44003,2020-04-25 05:15:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/1253915516743217152/1592124933",,"http://pbs.twimg.com/profile_images/1273960264044404737/fy9KlXda_normal.jpg"
"x1227543183812247553","x1276885568476131334",2020-06-27 14:30:17,"lukmanalwahid","belom ada titik pasti puncak covid, wilayah mana yg akan jdi titik epcentrum
How Are Jakarta’s Authorities &amp;Residents Handling the COVID-19 Crisis?Conflicting Regulations and Unawareness Indonesia Investments https:www.indonesiainvestments.comnewsnews-columnshowarejakarta-","Twitter Web App",277,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lukmanalwahid/status/1276885568476131334","KAMI DI RANCANG BUKAN UNTUK MUNDUR @bla_ EB4576234","B461837.","AKUN INI TIDAK NYARI PENGIKUT! 
KAMI DIRANCANG BUKAN UNTUK MUNDUR. KALIAN YANG BERDIRI TEGAK ATW KAMI YANG TUMBANG!!!",,FALSE,609,984,0,5732,16091,2020-02-12 10:42:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1227543183812247553/1592684567",,"http://pbs.twimg.com/profile_images/1269713948846231558/6C2FPIdJ_normal.png"
"x1253012596434669569","x1276885562536849409",2020-06-27 14:30:16,"DedeAgs1","@VIVAcoid Mengapa dulu tidak menumpas Westerling yang sudah membantai 40.000 jiwa rakyat Indonesia ?","Twitter Web App",90,"x1276526265315389447","x41730943","VIVAcoid",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x41730943","VIVAcoid","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DedeAgs1/status/1276885562536849409","Dede Ags","","",,FALSE,4,25,0,139,63,2020-04-22 17:28:09,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1256113287801892871/0mxo3dc2_normal.jpg"
"x295019693","x1276885561442091009",2020-06-27 14:30:15,"fiqaamhr","emg iklannya bikin nyanyi mulu
*waktu indonesia belanja di tokopedia*","Twitter for Android",69,"x1276885559571435528","x295019693","fiqaamhr",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fiqaamhr/status/1276885561442091009","f i q a","","foto di atas <U+0001F446><U+0001F3FB>
waktu aku masih bayik lucu.",,FALSE,826,402,0,27666,58,2011-05-08 06:38:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/295019693/1567864331","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1264941935963172865/sd7vilGv_normal.jpg"
"x1191243790700298240","x1276885558896148480",2020-06-27 14:30:15,"jodohjisungg","@GFSquad__com @raceuyoil_ @GFRDofficial indonesia!
#GFRIEND_ButterflyEffect  
#<U+56DE>_Song_of_the_Sirens 
#GFRIEND #<U+C5EC><U+C790><U+CE5C><U+AD6C>
@GFRDofficial","Twitter for Android",89,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect <U+56DE>_Song_of_the_Sirens GFRIEND <U+C5EC><U+C790><U+CE5C><U+AD6C>",,,,,,,,,,,,,"x724554282331156480 x1102042912450203648 x2258740268 x2258740268","GFSquad__com raceuyoil_ GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jodohjisungg/status/1276885558896148480","cha<U+2604><U+FE0F><U+21BA><U+56DE>","","holla<U+0001F590><U+0001F3FB>| this account really love dreamies especially jisung so much(<U+273F>^<U+203F>^)<U+0001F49A> | sijeuni;buddy",,FALSE,156,279,1,4075,19277,2019-11-04 06:40:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1191243790700298240/1587343380",,"http://pbs.twimg.com/profile_images/1191247500172124160/pSzboN7n_normal.jpg"
"x3242018473","x1276885550503350272",2020-06-27 14:30:13,"baesz47","@TanYoana BS bilang pki perjuangan itu mayoritas muslim, dan sy bilang mayoritas anggota politbiro Ke-VI Partai Komunis Indonesia, 7-14 September 1959 itu status nama dan agamanya juga terlahir islam.","Twitter for Android",190,"x1276857036001570816","x1082338714846515201","TanYoana",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1082338714846515201","TanYoana","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/baesz47/status/1276885550503350272","baeszaqua","Indonesia","Negeri ini sesungguhnya laut yang berisi segala sumber daya kehidupan & harta, penjajahlah yang merubah arah muka rumah kita ke daratan.","https://t.co/RP3PRF50Yr",FALSE,34,75,0,95,318,2015-06-11 05:22:46,FALSE,"https://t.co/RP3PRF50Yr","http://baeszaquaculture.com",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1140267652310372353/Dwd6DmIT_normal.png"
"x1077240003753701376","x1276885512867901443",2020-06-27 14:30:04,"hmd_buddy","@GFSquad__com @GFRDofficial Indonesia hereeee <U+0001F525> @GFRDofficial #GFRIEND_ButterflyEffect #<U+56DE>_Song_of_the_Sirens","Twitter for Android",80,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect <U+56DE>_Song_of_the_Sirens",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hmd_buddy/status/1276885512867901443","kertas serim","DKI Jakarta, Indonesia","Buddy <U+0001F5A4> part of modyar <U+2764><U+FE0F>
serim <U+0001F648>",,FALSE,62,188,0,1100,32144,2018-12-24 16:30:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1077240003753701376/1590552546",,"http://pbs.twimg.com/profile_images/1256417888644169728/-MD-xgxQ_normal.jpg"
"x942616472324472832","x1276885507482370050",2020-06-27 14:30:03,"ilmu_guru","Buku Paket Bahasa Indonesia Kelas 10 Kurikulum 2013 Revisi Terbaru 2017 https://t.co/1DHm9ojHho","Twitter Web App",95,,,,FALSE,FALSE,0,0,,,,,"ilmuguru.org/2020/06/buku-b…","https://t.co/1DHm9ojHho","http://www.ilmuguru.org/2020/06/buku-bahasa-indonesia-kelas-10.html",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ilmu_guru/status/1276885507482370050","Ilmu Guru | Portal Informasi Dunia Pendidikan","","",,FALSE,357,33,1,2406,0,2017-12-18 04:44:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/942616472324472832/1513572579",,"http://pbs.twimg.com/profile_images/942617611589656576/VJtgzjgz_normal.jpg"
"x1275635230762819586","x1276885488545062912",2020-06-27 14:29:58,"sookaitw","@GFSquad__com @GFRDofficial indonesia
#GFRIEND_ButterflyEffect  
#<U+C5EC><U+C790><U+CE5C><U+AD6C> #GFRIEND
#<U+56DE>_Song_of_the_Sirens
@GFRDofficial","Twitter for Android",87,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect <U+C5EC><U+C790><U+CE5C><U+AD6C> GFRIEND <U+56DE>_Song_of_the_Sirens",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sookaitw/status/1276885488545062912","gums <U+000169F5>","<U+0001F430><U+0001F427><U+2728>","just kkeomdakji #sookai //OT5 TXT",,FALSE,27,46,0,218,286,2020-06-24 03:42:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/1275635230762819586/1592982647",,"http://pbs.twimg.com/profile_images/1275635873309241346/nO61YJJU_normal.jpg"
"x1223923532595265536","x1276885460283822080",2020-06-27 14:29:51,"NANARAT99809302","#Alhamdulillah <U+0001F1F2><U+0001F1E8>Sabar Polisiku<U+0001F1F2><U+0001F1E8> #LaTahzanMinallahaMaana #Dirgahayu #hutbhayangkara74 #POLRI #tnipolrisoliduntuknegeri #Indonesia #IndonesiaMaju
 #NKRI #kebinekaanindonesia #Jokowi #JagaJokowi #UMKM #BUMNuntukIndonesia #NewNormal #News #RakyatPercayaJokowi
#IdulAdha1441H<U+0001F1F2><U+0001F1E8>#RI <U+0001F1F2><U+0001F1E8> https://t.co/UGdBRF0lDz","Twitter for Android",280,,,,TRUE,FALSE,0,0,,,"Alhamdulillah LaTahzanMinallahaMaana Dirgahayu hutbhayangkara74 POLRI tnipolrisoliduntuknegeri Indonesia IndonesiaMaju NKRI kebinekaanindonesia Jokowi JagaJokowi UMKM BUMNuntukIndonesia NewNormal News RakyatPercayaJokowi IdulAdha1441H RI",,"twitter.com/DivHumas_Polri…","https://t.co/UGdBRF0lDz","https://twitter.com/DivHumas_Polri/status/1276843137600643073",,,,,,,,,,,"in","x1276843137600643073","""Kita bekerja baik saja belum tentu dinilai baik oleh masyarakat, apalagi tidak bekerja baik, maka teruslah melakukan kebaikan. Biarkan proses alam dan Tuhan menilai apa yang telah kamu kerjakan""

Jenderal Polisi Drs. Idham Azis, https://t.co/4DihjLYjFu. https://t.co/YAiE7J3Hsu",2020-06-27 11:41:41,"Twitter for iPhone",128,32,"x138290629","DivHumas_Polri","Divisi Humas Polri",1403184,5,52842,"","Akun Resmi Divisi Humas Polri. Instagram : divisihumaspolri - Facebook: Divisi Humas Polri - Youtube : Divisi Humas Polri Obyektif, Dipercaya, Partisipasi.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NANARAT99809302/status/1276885460283822080","NHANHA RHATHENA","DATU","KuTDK SUKA kuBLOKIR sj,ku g pnting&ga gila folo.
BIARKAN CINTA 
MENJADI URUSAN ALLAH
KARENA
#AMANAH ITULAH TUGAS KITA",,FALSE,126,368,0,2194,4559,2020-02-02 10:58:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/1223923532595265536/1580642679",,"http://pbs.twimg.com/profile_images/1223924007654711296/nafzqpfc_normal.jpg"
"x1211221278226432000","x1276885439157166080",2020-06-27 14:29:46,"Dhitae4","@GFSquad__com @GFRDofficial Indonesia<U+0001F499>

@GFRDofficial #GFRIEND
#GFRIENDisCOMING 
#GFRIEND_ButterflyEffect","Twitter for Android",77,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND GFRIENDisCOMING GFRIEND_ButterflyEffect",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dhitae4/status/1276885439157166080","Dhitae","","Be Buddies Not Bullies<U+0001F499>",,FALSE,27,130,0,528,11146,2019-12-29 09:44:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1211221278226432000/1586272671",,"http://pbs.twimg.com/profile_images/1235578295590117377/wwGwf9VB_normal.jpg"
"x23786106","x1276885405854388224",2020-06-27 14:29:38,"kompasiana","Ini adalah waktunya, permulaan yang sangat baik bagi industri musik di Indonesia.

Perkembangan dari media sosial yang semakin pesat, terutama YouTube berperan besar dalam proses penyebaran lagu-lagu karya anak bangsa. #HLKompasiana #NgeblogDiRumah 

https://t.co/RRYUYS6bia","TweetDeck",274,,,,FALSE,FALSE,0,0,,,"HLKompasiana NgeblogDiRumah",,"kompasiana.com/cindycarneta/5…","https://t.co/RRYUYS6bia","https://www.kompasiana.com/cindycarneta/5ef6ec7c097f360f1d2d4ef2/akankah-industri-musik-tanah-air-di-gandrungi-orang-korea",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kompasiana/status/1276885405854388224","Kompasiana","Indonesia","#BeyondBlogging Citizen News and Opinion Channel","https://t.co/jxIhQsTN3F",FALSE,962354,95,1427,547242,1113,2009-03-11 16:27:45,TRUE,"https://t.co/jxIhQsTN3F","http://www.kompasiana.com",,"https://pbs.twimg.com/profile_banners/23786106/1591193955","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1082189379131531265/eVsKbQbt_normal.jpg"
"x378832803","x1276885400766738433",2020-06-27 14:29:37,"ariefcf_","@AriestaRiico_ Masa sih...sekarang rakyat Indonesia udah pada tau kalo #PDIPinisiatorRUUHIP <U+0001F923>","Twitter Web App",78,"x1276795160127434752","x1896505952","AriestaRiico_",FALSE,FALSE,0,0,,,"PDIPinisiatorRUUHIP",,,,,,,,,,,,,"x1896505952","AriestaRiico_","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ariefcf_/status/1276885400766738433","IG: @ariefcandrafirmawan","Bandung,Indonesia","89 // Im not perfect,but I thanks to Alloh SWT,that I have my body with two legs,two hands,two ears,two eyes and one mouth,one tounge & one nose
Tukang #retweet",,FALSE,531,310,2,9704,762,2011-09-23 22:05:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/378832803/1404798183","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1228164192475049984/O_1AAlFK_normal.jpg"
"x1557702313","x1276885388296982529",2020-06-27 14:29:34,"healertanker","@doublemeatball Haha kurang banyak adegannya, tp untuk film Indonesia segini udah bagus wkwk","Twitter for Android",76,"x1276883484645003264","x1175851881383358464","doublemeatball",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1175851881383358464","doublemeatball","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/healertanker/status/1276885388296982529","Paladin <U+2795>","Bandung","There is nothing wrong with a G(r)ay, It is everything in between, and you can see all of the color in it. Yes, a color of sin.",,FALSE,161,311,2,2500,6941,2013-06-30 09:43:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/1557702313/1591616884","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1269963261132148737/g5Bp9viu_normal.jpg"
"x2677966309","x1276885387252625408",2020-06-27 14:29:34,"rendrasejati","@msaid_didu Kok target nya mengarah ke Pancasila lagi sih ya, kekuatan besar apa yg bener2 ngotot, kek yg berjasa saja buat Pancasila dan memerdekakan bangsa Indonesia.

CurigaBesar!","Twitter for Android",170,"x1276878634322518016","x1117990249806721024","msaid_didu",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1117990249806721024","msaid_didu","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rendrasejati/status/1276885387252625408","RS","","Hancurnya moral anak Bangsa <U+0001F1EE><U+0001F1E9>
#AntiJIL, #AntiKomunis.",,FALSE,3922,1545,11,42885,17112,2014-07-24 20:16:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/2677966309/1489589411","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1255824015236554752/Ier9sQfF_normal.jpg"
"x388190238","x1276885386074238983",2020-06-27 14:29:34,"idntimes","Pembukaan CFD di satu titik malah sebabkan penumpukan warga 

#HidupDenganCorona #NormalBaru  https://t.co/dYwyYhOB4E","Echobox",117,,,,FALSE,FALSE,0,0,,,"HidupDenganCorona NormalBaru",,"idntimes.com/news/indonesia…","https://t.co/dYwyYhOB4E","https://www.idntimes.com/news/indonesia/lia-hutasoit-1/pemprov-dki-jakarta-buka-lagi-cfd-pandemik-turunkan-polusi-udara?utm_medium=EchoBTw&utm_source=Twitter#Echobox=1593268173",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/idntimes/status/1276885386074238983","IDN Times","","Official Account IDN Times. A multi-platform media company for Millennials and Gen Z in Indonesia | Email: redaksi@idntimes.com","https://t.co/wleUWiyuK3",FALSE,399521,261,267,233990,1804,2011-10-10 10:25:12,TRUE,"https://t.co/wleUWiyuK3","http://IDNTimes.com",,"https://pbs.twimg.com/profile_banners/388190238/1591010923","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1267417775582048256/rQkGkfrR_normal.png"
"x2275497066","x1276885378767532032",2020-06-27 14:29:32,"wishLim","@GFSquad__com @GFRDofficial INDONESIA 

#GFRIEND_ButterflyEffect
#<U+56DE>_Song_of_the_Sirens
#GFRIEND #<U+C5EC><U+C790><U+CE5C><U+AD6C>
@GFRDofficial","Twitter for Android",87,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect <U+56DE>_Song_of_the_Sirens GFRIEND <U+C5EC><U+C790><U+CE5C><U+AD6C>",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wishLim/status/1276885378767532032","<U+56DE>WishLim","","",,FALSE,365,319,4,98258,1431,2014-01-04 03:37:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/2275497066/1579528713","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1203639189289353218/YmBtfZOD_normal.jpg"
"x941515644272500736","x1276885370341175296",2020-06-27 14:29:30,"unalicius","@GFSquad__com @GFRDofficial INDONESIA
#GFRIEND_ButterflyEffect  
#<U+56DE>_Song_of_the_Sirens 
#GFRIEND #<U+C5EC><U+C790><U+CE5C><U+AD6C>
@GFRDofficial","Twitter for Android",88,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect <U+56DE>_Song_of_the_Sirens GFRIEND <U+C5EC><U+C790><U+CE5C><U+AD6C>",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/unalicius/status/1276885370341175296","hayyelin","","gfriend <U+0001F496>",,FALSE,1371,1393,1,5944,3018,2017-12-15 03:49:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/941515644272500736/1589349125",,"http://pbs.twimg.com/profile_images/1269228313840545793/tKjgvH4z_normal.jpg"
"x1186896052474957824","x1276885367484899329",2020-06-27 14:29:29,"mezlyeong","@GFSquad__com @GFRDofficial INDONESIA
#GFRIEND_ButterflyEffect
#_<U+56DE>_Song_of_the_Sirens
#GFRIEND #<U+C5EC><U+C790><U+CE5C><U+AD6C>
@GFRDofficial","Twitter for Android",86,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect _<U+56DE>_Song_of_the_Sirens GFRIEND <U+C5EC><U+C790><U+CE5C><U+AD6C>",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mezlyeong/status/1276885367484899329","<U+56DE> ¿who is this<U+2728>","ind","#<U+C5EC><U+C790><U+CE5C><U+AD6C> : #<U+C18C><U+C6D0> #<U+C608><U+B9B0> #<U+C740><U+D558> #<U+C720><U+C8FC> #<U+C2E0><U+BE44> #<U+C5C4><U+C9C0>",,FALSE,541,692,1,244,7344,2019-10-23 06:44:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1186896052474957824/1592045074",,"http://pbs.twimg.com/profile_images/1276171993910407168/aVcisTqD_normal.jpg"
"x4801583833","x1276885357066215430",2020-06-27 14:29:27,"rlximyours","@GFSquad__com @GFRDofficial Indonesia! <U+0001F1EE><U+0001F1E9><U+0001F499>
#GFRIEND_ButterflyEffect @GFRDofficial","Twitter for Android",53,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rlximyours/status/1276885357066215430","Pakgurl","Indonesia","I'm Fangirl || Girl Group Stan & JKT48<U+0001F308> || IG : bucinnyajipren || Be Buddies, not Bullies.",,FALSE,93,209,1,10711,24415,2016-01-23 05:55:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/4801583833/1591633523",,"http://pbs.twimg.com/profile_images/1272448718025814021/105GQ7OM_normal.jpg"
